timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741313227013,1136,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4881,text,false,,462,353,1797,1797,http://localhost:9090/transaction/getStockTransactions,1136,0,0
1741313226996,1154,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4907,text,false,,462,353,1796,1796,http://localhost:9090/transaction/getStockTransactions,1154,0,0
1741313227024,1128,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4903,text,false,,462,357,1795,1795,http://localhost:9090/transaction/getStockTransactions,1128,0,0
1741313227282,882,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5008,text,false,,462,353,1795,1795,http://localhost:9090/transaction/getStockTransactions,882,0,0
1741313227663,563,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5070,text,false,,462,354,1806,1806,http://localhost:9090/transaction/getStockTransactions,563,0,0
1741313227327,1084,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5157,text,false,,462,358,1898,1898,http://localhost:9090/transaction/getStockTransactions,1084,0,0
1741313227496,916,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4982,text,false,,462,357,1897,1897,http://localhost:9090/transaction/getStockTransactions,916,0,0
1741313227336,1077,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4979,text,false,,462,358,1897,1897,http://localhost:9090/transaction/getStockTransactions,1077,0,0
1741313227526,892,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5152,text,false,,462,357,1898,1898,http://localhost:9090/transaction/getStockTransactions,892,0,0
1741313227339,1083,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5041,text,false,,462,357,1900,1900,http://localhost:9090/transaction/getStockTransactions,1083,0,0
1741313227495,930,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5012,text,false,,462,358,1902,1902,http://localhost:9090/transaction/getStockTransactions,930,0,0
1741313227500,930,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4975,text,false,,462,354,1902,1902,http://localhost:9090/transaction/getStockTransactions,930,0,0
1741313227513,919,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4978,text,false,,462,356,1903,1903,http://localhost:9090/transaction/getStockTransactions,919,0,0
1741313227522,1015,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5046,text,false,,462,354,1979,1979,http://localhost:9090/transaction/getStockTransactions,1015,0,0
1741313227338,1200,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5073,text,false,,462,357,1979,1979,http://localhost:9090/transaction/getStockTransactions,1200,0,0
1741313227281,1257,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5228,text,false,,462,357,1978,1978,http://localhost:9090/transaction/getStockTransactions,1257,0,0
1741313227525,1014,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4917,text,false,,462,356,1977,1977,http://localhost:9090/transaction/getStockTransactions,1014,0,0
1741313227978,594,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5126,text,false,,462,356,1989,1989,http://localhost:9090/transaction/getStockTransactions,594,0,0
1741313227978,595,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5078,text,false,,462,356,1988,1988,http://localhost:9090/transaction/getStockTransactions,595,0,0
1741313228080,492,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4988,text,false,,462,361,1989,1989,http://localhost:9090/transaction/getStockTransactions,492,0,0
1741313228074,498,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5147,text,false,,462,357,1989,1989,http://localhost:9090/transaction/getStockTransactions,498,0,0
1741313227918,660,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5000,text,false,,462,353,1988,1988,http://localhost:9090/transaction/getStockTransactions,660,0,0
1741313227965,621,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5130,text,false,,462,356,1993,1993,http://localhost:9090/transaction/getStockTransactions,621,0,0
1741313227968,619,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5131,text,false,,462,361,1994,1994,http://localhost:9090/transaction/getStockTransactions,619,0,0
1741313227939,660,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4944,text,false,,462,357,2002,2002,http://localhost:9090/transaction/getStockTransactions,660,0,0
1741313227980,619,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5370,text,false,,462,357,2002,2002,http://localhost:9090/transaction/getStockTransactions,619,0,0
1741313227979,620,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5160,text,false,,462,356,2002,2002,http://localhost:9090/transaction/getStockTransactions,620,0,0
1741313228145,455,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5175,text,false,,462,360,2003,2003,http://localhost:9090/transaction/getStockTransactions,455,0,0
1741313228153,450,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5148,text,false,,462,357,2003,2003,http://localhost:9090/transaction/getStockTransactions,450,0,0
1741313227937,669,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5020,text,false,,462,356,2003,2003,http://localhost:9090/transaction/getStockTransactions,669,0,0
1741313228162,463,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5111,text,false,,462,357,2016,2016,http://localhost:9090/transaction/getStockTransactions,463,0,0
1741313227968,766,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5125,text,false,,462,358,2027,2027,http://localhost:9090/transaction/getStockTransactions,766,0,0
1741313227976,758,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5379,text,false,,462,354,2027,2027,http://localhost:9090/transaction/getStockTransactions,758,0,0
1741313228019,721,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5014,text,false,,462,356,2029,2029,http://localhost:9090/transaction/getStockTransactions,721,0,0
1741313228147,594,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5179,text,false,,462,358,2029,2029,http://localhost:9090/transaction/getStockTransactions,594,0,0
1741313228135,601,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5387,text,false,,462,356,2029,2029,http://localhost:9090/transaction/getStockTransactions,601,0,0
1741313227973,769,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4904,text,false,,462,360,2029,2029,http://localhost:9090/transaction/getStockTransactions,768,0,0
1741313228224,520,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5018,text,false,,462,357,2028,2028,http://localhost:9090/transaction/getStockTransactions,520,0,0
1741313228064,680,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4947,text,false,,462,353,2028,2028,http://localhost:9090/transaction/getStockTransactions,680,0,0
1741313228441,306,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5140,text,false,,462,358,2028,2028,http://localhost:9090/transaction/getStockTransactions,306,0,0
1741313228051,704,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5249,text,false,,462,357,2027,2027,http://localhost:9090/transaction/getStockTransactions,704,0,0
1741313227969,789,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4942,text,false,,462,358,2030,2030,http://localhost:9090/transaction/getStockTransactions,789,0,0
1741313227978,780,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5089,text,false,,462,360,2032,2032,http://localhost:9090/transaction/getStockTransactions,780,0,0
1741313228151,606,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5138,text,false,,462,357,2029,2029,http://localhost:9090/transaction/getStockTransactions,606,0,0
1741313227984,780,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5184,text,false,,462,354,2046,2046,http://localhost:9090/transaction/getStockTransactions,780,0,0
1741313227976,790,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5091,text,false,,462,354,2049,2049,http://localhost:9090/transaction/getStockTransactions,790,0,0
1741313228155,612,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5270,text,false,,462,354,2050,2050,http://localhost:9090/transaction/getStockTransactions,612,0,0
1741313228150,618,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5252,text,false,,462,353,2053,2053,http://localhost:9090/transaction/getStockTransactions,618,0,0
1741313228177,590,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5051,text,false,,462,358,2052,2052,http://localhost:9090/transaction/getStockTransactions,590,0,0
1741313228157,611,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5221,text,false,,462,354,2052,2052,http://localhost:9090/transaction/getStockTransactions,611,0,0
1741313228181,588,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5110,text,false,,462,353,2052,2052,http://localhost:9090/transaction/getStockTransactions,588,0,0
1741313227974,795,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5028,text,false,,462,354,2052,2052,http://localhost:9090/transaction/getStockTransactions,795,0,0
1741313228157,612,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5336,text,false,,462,353,2052,2052,http://localhost:9090/transaction/getStockTransactions,612,0,0
1741313228148,622,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5060,text,false,,462,358,2052,2052,http://localhost:9090/transaction/getStockTransactions,622,0,0
1741313228067,703,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5109,text,false,,462,356,2052,2052,http://localhost:9090/transaction/getStockTransactions,703,0,0
1741313228059,711,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4943,text,false,,462,356,2052,2052,http://localhost:9090/transaction/getStockTransactions,711,0,0
1741313228059,713,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5167,text,false,,462,356,2055,2055,http://localhost:9090/transaction/getStockTransactions,713,0,0
1741313227977,793,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5090,text,false,,462,356,2052,2052,http://localhost:9090/transaction/getStockTransactions,793,0,0
1741313227959,778,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4989,text,false,,462,357,2029,2029,http://localhost:9090/transaction/getStockTransactions,778,0,0
1741313228151,587,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4941,text,false,,462,357,2029,2029,http://localhost:9090/transaction/getStockTransactions,587,0,0
1741313228066,679,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4996,text,false,,462,356,2028,2028,http://localhost:9090/transaction/getStockTransactions,679,0,0
1741313228212,583,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4980,text,false,,462,357,2074,2074,http://localhost:9090/transaction/getStockTransactions,583,0,0
1741313228153,597,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5093,text,false,,462,361,2028,2028,http://localhost:9090/transaction/getStockTransactions,597,0,0
1741313228459,292,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5343,text,false,,462,361,2027,2027,http://localhost:9090/transaction/getStockTransactions,292,0,0
1741313228212,586,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4925,text,false,,462,357,2075,2075,http://localhost:9090/transaction/getStockTransactions,586,0,0
1741313228462,289,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5016,text,false,,462,358,2027,2027,http://localhost:9090/transaction/getStockTransactions,289,0,0
1741313228166,585,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5042,text,false,,462,357,2027,2027,http://localhost:9090/transaction/getStockTransactions,585,0,0
1741313228155,597,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4940,text,false,,462,354,2027,2027,http://localhost:9090/transaction/getStockTransactions,597,0,0
1741313228471,338,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5154,text,false,,462,358,2085,2085,http://localhost:9090/transaction/getStockTransactions,338,0,0
1741313227937,874,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5053,text,false,,462,361,2087,2087,http://localhost:9090/transaction/getStockTransactions,874,0,0
1741313228549,261,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5004,text,false,,462,353,2086,2086,http://localhost:9090/transaction/getStockTransactions,261,0,0
1741313228208,615,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4967,text,false,,462,357,2094,2094,http://localhost:9090/transaction/getStockTransactions,615,0,0
1741313228133,696,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5456,text,false,,462,354,2096,2096,http://localhost:9090/transaction/getStockTransactions,696,0,0
1741313228149,682,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5425,text,false,,462,357,2096,2096,http://localhost:9090/transaction/getStockTransactions,682,0,0
1741313228206,626,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4971,text,false,,462,357,2096,2096,http://localhost:9090/transaction/getStockTransactions,626,0,0
1741313228214,618,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4968,text,false,,462,353,2096,2096,http://localhost:9090/transaction/getStockTransactions,618,0,0
1741313228152,680,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5129,text,false,,462,354,2096,2096,http://localhost:9090/transaction/getStockTransactions,680,0,0
1741313227983,851,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5054,text,false,,462,357,2099,2099,http://localhost:9090/transaction/getStockTransactions,851,0,0
1741313228153,681,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4953,text,false,,462,358,2099,2099,http://localhost:9090/transaction/getStockTransactions,681,0,0
1741313227980,855,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4992,text,false,,462,358,2098,2098,http://localhost:9090/transaction/getStockTransactions,855,0,0
1741313228074,762,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4963,text,false,,462,358,2098,2098,http://localhost:9090/transaction/getStockTransactions,762,0,0
1741313228078,757,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5035,text,false,,462,357,2098,2098,http://localhost:9090/transaction/getStockTransactions,757,0,0
1741313228223,614,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5121,text,false,,462,361,2096,2096,http://localhost:9090/transaction/getStockTransactions,614,0,0
1741313227934,908,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5023,text,false,,462,354,2092,2092,http://localhost:9090/transaction/getStockTransactions,908,0,0
1741313228211,638,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5136,text,false,,462,357,2091,2091,http://localhost:9090/transaction/getStockTransactions,638,0,0
1741313228434,417,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5338,text,false,,462,358,2091,2091,http://localhost:9090/transaction/getStockTransactions,417,0,0
1741313228327,542,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5032,text,false,,462,357,2089,2089,http://localhost:9090/transaction/getStockTransactions,542,0,0
1741313227970,899,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4958,text,false,,462,358,2089,2089,http://localhost:9090/transaction/getStockTransactions,899,0,0
1741313228471,398,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5082,text,false,,462,360,2089,2089,http://localhost:9090/transaction/getStockTransactions,398,0,0
1741313228486,383,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5052,text,false,,462,356,2089,2089,http://localhost:9090/transaction/getStockTransactions,383,0,0
1741313227967,903,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4948,text,false,,462,357,2087,2087,http://localhost:9090/transaction/getStockTransactions,903,0,0
1741313228474,397,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5026,text,false,,462,358,2086,2086,http://localhost:9090/transaction/getStockTransactions,397,0,0
1741313228500,370,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5335,text,false,,462,357,2088,2088,http://localhost:9090/transaction/getStockTransactions,370,0,0
1741313228065,814,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5384,text,false,,462,354,2082,2082,http://localhost:9090/transaction/getStockTransactions,814,0,0
1741313227937,944,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4945,text,false,,462,357,2082,2082,http://localhost:9090/transaction/getStockTransactions,944,0,0
1741313228156,726,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4954,text,false,,462,357,2081,2081,http://localhost:9090/transaction/getStockTransactions,726,0,0
1741313228147,740,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5491,text,false,,462,354,2080,2080,http://localhost:9090/transaction/getStockTransactions,740,0,0
1741313228151,735,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4931,text,false,,462,356,2080,2080,http://localhost:9090/transaction/getStockTransactions,735,0,0
1741313227933,1009,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5056,text,false,,462,353,2078,2078,http://localhost:9090/transaction/getStockTransactions,1009,0,0
1741313228264,688,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5092,text,false,,462,354,2077,2077,http://localhost:9090/transaction/getStockTransactions,688,0,0
1741313228272,680,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5095,text,false,,462,360,2077,2077,http://localhost:9090/transaction/getStockTransactions,680,0,0
1741313228207,752,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5142,text,false,,462,360,2075,2075,http://localhost:9090/transaction/getStockTransactions,752,0,0
1741313228207,752,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4973,text,false,,462,354,2075,2075,http://localhost:9090/transaction/getStockTransactions,752,0,0
1741313228197,765,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5063,text,false,,462,354,2074,2074,http://localhost:9090/transaction/getStockTransactions,765,0,0
1741313228205,757,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4933,text,false,,462,358,2073,2073,http://localhost:9090/transaction/getStockTransactions,757,0,0
1741313228197,765,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4926,text,false,,462,358,2072,2072,http://localhost:9090/transaction/getStockTransactions,765,0,0
1741313228009,952,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4999,text,false,,462,360,2074,2074,http://localhost:9090/transaction/getStockTransactions,952,0,0
1741313228206,757,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5003,text,false,,462,356,2071,2071,http://localhost:9090/transaction/getStockTransactions,757,0,0
1741313228198,766,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4950,text,false,,462,362,2070,2070,http://localhost:9090/transaction/getStockTransactions,766,0,0
1741313228550,423,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4984,text,false,,462,354,2067,2067,http://localhost:9090/transaction/getStockTransactions,423,0,0
1741313228536,442,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4972,text,false,,462,356,2066,2066,http://localhost:9090/transaction/getStockTransactions,442,0,0
1741313228212,810,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4924,text,false,,462,358,2083,2083,http://localhost:9090/transaction/getStockTransactions,810,0,0
1741313228437,589,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5262,text,false,,462,357,2086,2086,http://localhost:9090/transaction/getStockTransactions,589,0,0
1741313228214,814,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5010,text,false,,462,353,2084,2084,http://localhost:9090/transaction/getStockTransactions,814,0,0
1741313227932,1096,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5096,text,false,,462,356,2084,2084,http://localhost:9090/transaction/getStockTransactions,1096,0,0
1741313227999,1029,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4902,text,false,,462,354,2084,2084,http://localhost:9090/transaction/getStockTransactions,1029,0,0
1741313228192,841,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5146,text,false,,462,358,2085,2085,http://localhost:9090/transaction/getStockTransactions,841,0,0
1741313228270,780,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5064,text,false,,462,354,2094,2094,http://localhost:9090/transaction/getStockTransactions,780,0,0
1741313227936,1128,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5062,text,false,,462,357,2099,2099,http://localhost:9090/transaction/getStockTransactions,1128,0,0
1741313228273,799,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4998,text,false,,462,357,2101,2101,http://localhost:9090/transaction/getStockTransactions,799,0,0
1741313228527,560,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5172,text,false,,462,358,2105,2105,http://localhost:9090/transaction/getStockTransactions,560,0,0
1741313228503,616,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5347,text,false,,462,360,2116,2116,http://localhost:9090/transaction/getStockTransactions,616,0,0
1741313228550,571,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5022,text,false,,462,357,2115,2115,http://localhost:9090/transaction/getStockTransactions,571,0,0
1741313228466,652,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5311,text,false,,462,362,2116,2116,http://localhost:9090/transaction/getStockTransactions,652,0,0
1741313228549,570,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5415,text,false,,462,353,2116,2116,http://localhost:9090/transaction/getStockTransactions,570,0,0
1741313228187,958,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5247,text,false,,462,354,2124,2124,http://localhost:9090/transaction/getStockTransactions,958,0,0
1741313228019,1126,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5101,text,false,,462,357,2124,2124,http://localhost:9090/transaction/getStockTransactions,1126,0,0
1741313228067,1079,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5059,text,false,,462,357,2122,2122,http://localhost:9090/transaction/getStockTransactions,1079,0,0
1741313228441,711,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5372,text,false,,462,356,2122,2122,http://localhost:9090/transaction/getStockTransactions,711,0,0
1741313228539,614,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5314,text,false,,462,354,2122,2122,http://localhost:9090/transaction/getStockTransactions,614,0,0
1741313228514,639,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5141,text,false,,462,353,2121,2121,http://localhost:9090/transaction/getStockTransactions,639,0,0
1741313228176,979,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5011,text,false,,462,357,2120,2120,http://localhost:9090/transaction/getStockTransactions,979,0,0
1741313228162,996,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5241,text,false,,462,353,2121,2121,http://localhost:9090/transaction/getStockTransactions,996,0,0
1741313227973,1186,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5107,text,false,,462,354,2120,2120,http://localhost:9090/transaction/getStockTransactions,1186,0,0
1741313228018,1141,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5122,text,false,,462,357,2120,2120,http://localhost:9090/transaction/getStockTransactions,1141,0,0
1741313228158,1001,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5212,text,false,,462,354,2120,2120,http://localhost:9090/transaction/getStockTransactions,1001,0,0
1741313227974,1186,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5103,text,false,,462,357,2119,2119,http://localhost:9090/transaction/getStockTransactions,1186,0,0
1741313228027,1133,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5098,text,false,,462,354,2119,2119,http://localhost:9090/transaction/getStockTransactions,1133,0,0
1741313227983,1177,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5039,text,false,,462,357,2119,2119,http://localhost:9090/transaction/getStockTransactions,1177,0,0
1741313228153,1007,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5105,text,false,,462,357,2117,2117,http://localhost:9090/transaction/getStockTransactions,1007,0,0
1741313228148,1013,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5201,text,false,,462,357,2113,2113,http://localhost:9090/transaction/getStockTransactions,1013,0,0
1741313228158,1005,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5077,text,false,,462,358,2112,2112,http://localhost:9090/transaction/getStockTransactions,1005,0,0
1741313228149,1015,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5163,text,false,,462,360,2113,2113,http://localhost:9090/transaction/getStockTransactions,1015,0,0
1741313228058,1107,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5021,text,false,,462,354,2112,2112,http://localhost:9090/transaction/getStockTransactions,1107,0,0
1741313228146,1019,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5388,text,false,,462,356,2110,2110,http://localhost:9090/transaction/getStockTransactions,1019,0,0
1741313227984,1185,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5363,text,false,,462,356,2110,2110,http://localhost:9090/transaction/getStockTransactions,1185,0,0
1741313228522,655,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5489,text,false,,462,357,2116,2116,http://localhost:9090/transaction/getStockTransactions,655,0,0
1741313227933,1245,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5168,text,false,,462,357,2116,2116,http://localhost:9090/transaction/getStockTransactions,1245,0,0
1741313227956,1222,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5182,text,false,,462,356,2116,2116,http://localhost:9090/transaction/getStockTransactions,1222,0,0
1741313227939,1241,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5318,text,false,,462,354,2115,2115,http://localhost:9090/transaction/getStockTransactions,1241,0,0
1741313228517,681,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5183,text,false,,462,354,2122,2122,http://localhost:9090/transaction/getStockTransactions,681,0,0
1741313228514,685,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5181,text,false,,462,357,2124,2124,http://localhost:9090/transaction/getStockTransactions,685,0,0
1741313228558,647,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5071,text,false,,462,354,2126,2126,http://localhost:9090/transaction/getStockTransactions,647,0,0
1741313228567,641,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5213,text,false,,462,357,2128,2128,http://localhost:9090/transaction/getStockTransactions,641,0,0
1741313228559,654,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5417,text,false,,462,360,2130,2130,http://localhost:9090/transaction/getStockTransactions,654,0,0
1741313228559,659,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5106,text,false,,462,353,2133,2133,http://localhost:9090/transaction/getStockTransactions,659,0,0
1741313228560,658,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5149,text,false,,462,357,2133,2133,http://localhost:9090/transaction/getStockTransactions,658,0,0
1741313228746,489,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5145,text,false,,462,356,2142,2142,http://localhost:9090/transaction/getStockTransactions,489,0,0
1741313228731,504,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4977,text,false,,462,357,2142,2142,http://localhost:9090/transaction/getStockTransactions,504,0,0
1741313228743,493,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5017,text,false,,462,358,2142,2142,http://localhost:9090/transaction/getStockTransactions,493,0,0
1741313228737,502,20 Get Stock Transactions Request,200,OK,User Thread Group 1-4994,text,false,,462,356,2142,2142,http://localhost:9090/transaction/getStockTransactions,502,0,0
1741313228760,483,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5068,text,false,,462,353,2144,2144,http://localhost:9090/transaction/getStockTransactions,483,0,0
1741313228737,506,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5190,text,false,,462,356,2144,2144,http://localhost:9090/transaction/getStockTransactions,506,0,0
1741313228878,369,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5191,text,false,,462,356,2143,2143,http://localhost:9090/transaction/getStockTransactions,369,0,0
1741313228585,662,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5321,text,false,,462,356,2142,2142,http://localhost:9090/transaction/getStockTransactions,662,0,0
1741313228849,400,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5165,text,false,,462,356,2142,2142,http://localhost:9090/transaction/getStockTransactions,400,0,0
1741313228588,660,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5357,text,false,,462,357,2142,2142,http://localhost:9090/transaction/getStockTransactions,660,0,0
1741313228588,675,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5329,text,false,,462,356,2149,2149,http://localhost:9090/transaction/getStockTransactions,675,0,0
1741313228585,679,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5570,text,false,,462,357,2149,2149,http://localhost:9090/transaction/getStockTransactions,679,0,0
1741313228567,763,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5334,text,false,,462,358,2157,2157,http://localhost:9090/transaction/getStockTransactions,763,0,0
1741313228482,901,20 Get Stock Transactions Request,200,OK,User Thread Group 1-5399,text,false,,462,361,2180,2180,http://localhost:9090/transaction/getStockTransactions,901,0,0
